ticket_id,created_at,channel,region,category,subcategory,priority,status,first_response_time_min,resolution_time_hours,csat_score,agent_team,sla_breached,ai_generated_summary
TCK-101019,2026-03-20 06:00:00,WhatsApp,Portugal,Account Access,2fa issue,High,Resolved,44,1.52,3.8,Tier 2,0,Ticket about 2fa issue. Customer contacted via WhatsApp in Portugal. Priority high. Suggested root cause: 2fa issue. Recommended action: expedite specialist review.
TCK-101020,2025-11-19 06:00:00,WhatsApp,Portugal,Payment & Card,card declined,Low,Pending,45,14.86,3.2,Guest Support,1,Ticket about card declined. Customer contacted via WhatsApp in Portugal. Priority low. Suggested root cause: card declined. Recommended action: standard troubleshooting.
TCK-101021,2025-11-10 07:00:00,WhatsApp,Portugal,Account Access,password reset,Low,Resolved,46,4.27,4.1,Guest Support,0,Ticket about password reset. Customer contacted via WhatsApp in Portugal. Priority low. Suggested root cause: password reset. Recommended action: standard troubleshooting.
TCK-101022,2026-02-04 01:00:00,WhatsApp,US,Booking Issue,pricing mismatch,Low,Resolved,39,7.92,4.4,Tier 1,0,Ticket about pricing mismatch. Customer contacted via WhatsApp in US. Priority low. Suggested root cause: pricing mismatch. Recommended action: standard troubleshooting.
TCK-101023,2026-03-28 10:00:00,Phone,Spain,Refund Request,refund delay,Urgent,Resolved,11,12.64,3.7,Host Support,1,Ticket about refund delay. Customer contacted via Phone in Spain. Priority urgent. Suggested root cause: refund delay. Recommended action: expedite specialist review.
TCK-101024,2025-10-10 13:00:00,WhatsApp,US,Refund Request,refund delay,Urgent,Resolved,30,9.81,5.0,Payments Desk,0,Ticket about refund delay. Customer contacted via WhatsApp in US. Priority urgent. Suggested root cause: refund delay. Recommended action: expedite specialist review.
TCK-101025,2025-12-13 14:00:00,WhatsApp,US,Refund Request,refund denied,Low,Resolved,45,26.09,3.0,Tier 1,1,Ticket about refund denied. Customer contacted via WhatsApp in US. Priority low. Suggested root cause: refund denied. Recommended action: standard troubleshooting.
TCK-101026,2026-02-20 12:00:00,Phone,Brazil,Cancellation,policy dispute,Medium,Resolved,14,11.71,4.6,Host Support,0,Ticket about policy dispute. Customer contacted via Phone in Brazil. Priority medium. Suggested root cause: policy dispute. Recommended action: standard troubleshooting.
TCK-101027,2026-03-12 05:00:00,Chat,Mexico,Account Access,account locked,Medium,Resolved,19,3.45,5.0,Host Support,0,Ticket about account locked. Customer contacted via Chat in Mexico. Priority medium. Suggested root cause: account locked. Recommended action: standard troubleshooting.
TCK-101028,2026-03-03 06:00:00,Phone,US,Refund Request,refund denied,High,Pending,8,10.97,3.4,Host Support,0,Ticket about refund denied. Customer contacted via Phone in US. Priority high. Suggested root cause: refund denied. Recommended action: expedite specialist review.
TCK-101029,2026-02-10 04:00:00,Phone,Brazil,Refund Request,partial refund,Low,Pending,12,23.18,3.5,Host Support,1,Ticket about partial refund. Customer contacted via Phone in Brazil. Priority low. Suggested root cause: partial refund. Recommended action: standard troubleshooting.
TCK-101030,2026-01-03 16:00:00,Chat,US,Account Access,password reset,Medium,Resolved,23,0.5,4.3,Payments Desk,0,Ticket about password reset. Customer contacted via Chat in US. Priority medium. Suggested root cause: password reset. Recommended action: standard troubleshooting.
TCK-101031,2025-11-12 06:00:00,Email,Mexico,Account Access,account locked,Urgent,Resolved,34,4.47,4.1,Tier 1,0,Ticket about account locked. Customer contacted via Email in Mexico. Priority urgent. Suggested root cause: account locked. Recommended action: expedite specialist review.
TCK-101032,2026-03-28 02:00:00,Email,US,Refund Request,partial refund,High,Resolved,133,13.4,3.9,Tier 1,1,Ticket about partial refund. Customer contacted via Email in US. Priority high. Suggested root cause: partial refund. Recommended action: expedite specialist review.
TCK-101033,2026-01-02 20:00:00,WhatsApp,US,Refund Request,refund delay,High,Pending,38,16.58,3.4,Host Support,1,Ticket about refund delay. Customer contacted via WhatsApp in US. Priority high. Suggested root cause: refund delay. Recommended action: expedite specialist review.
TCK-101034,2025-10-16 08:00:00,Phone,Portugal,Cancellation,guest cancellation,Medium,Resolved,11,8.44,4.8,Guest Support,0,Ticket about guest cancellation. Customer contacted via Phone in Portugal. Priority medium. Suggested root cause: guest cancellation. Recommended action: standard troubleshooting.
TCK-101035,2026-01-17 07:00:00,Email,US,Cancellation,host cancellation,Urgent,Resolved,155,9.36,3.3,Payments Desk,1,Ticket about host cancellation. Customer contacted via Email in US. Priority urgent. Suggested root cause: host cancellation. Recommended action: expedite specialist review.
TCK-101036,2025-11-19 03:00:00,Email,Mexico,Refund Request,partial refund,Medium,Resolved,152,15.16,3.5,Tier 2,1,Ticket about partial refund. Customer contacted via Email in Mexico. Priority medium. Suggested root cause: partial refund. Recommended action: standard troubleshooting.
TCK-101037,2025-10-21 02:00:00,Chat,US,Payment & Card,chargeback,High,Resolved,17,7.79,3.4,Tier 1,0,Ticket about chargeback. Customer contacted via Chat in US. Priority high. Suggested root cause: chargeback. Recommended action: expedite specialist review.
TCK-101038,2026-01-18 05:00:00,Phone,Spain,Refund Request,partial refund,Medium,Escalated,9,17.34,2.7,Tier 1,1,Ticket about partial refund. Customer contacted via Phone in Spain. Priority medium. Suggested root cause: partial refund. Recommended action: standard troubleshooting.
TCK-101039,2025-10-18 16:00:00,Chat,Portugal,Refund Request,refund delay,Medium,Resolved,19,18.55,3.4,Tier 1,1,Ticket about refund delay. Customer contacted via Chat in Portugal. Priority medium. Suggested root cause: refund delay. Recommended action: standard troubleshooting.
TCK-101040,2025-12-31 22:00:00,WhatsApp,Brazil,Booking Issue,payment failure,Medium,Resolved,28,11.31,5.0,Host Support,0,Ticket about payment failure. Customer contacted via WhatsApp in Brazil. Priority medium. Suggested root cause: payment failure. Recommended action: standard troubleshooting.
TCK-101041,2025-12-19 18:00:00,Email,Mexico,Booking Issue,payment failure,High,Resolved,102,6.3,4.5,Tier 2,1,Ticket about payment failure. Customer contacted via Email in Mexico. Priority high. Suggested root cause: payment failure. Recommended action: expedite specialist review.
TCK-101042,2026-01-12 23:00:00,WhatsApp,US,Payment & Card,chargeback,High,Resolved,26,11.59,4.7,Tier 2,0,Ticket about chargeback. Customer contacted via WhatsApp in US. Priority high. Suggested root cause: chargeback. Recommended action: expedite specialist review.
TCK-101043,2026-02-05 10:00:00,Chat,Brazil,Payment & Card,card declined,Urgent,Open,4,12.7,3.6,Guest Support,1,Ticket about card declined. Customer contacted via Chat in Brazil. Priority urgent. Suggested root cause: card declined. Recommended action: expedite specialist review.
TCK-101044,2026-03-04 04:00:00,WhatsApp,Brazil,Booking Issue,duplicate booking,Medium,Open,31,8.8,4.2,Tier 1,0,Ticket about duplicate booking. Customer contacted via WhatsApp in Brazil. Priority medium. Suggested root cause: duplicate booking. Recommended action: standard troubleshooting.
TCK-101045,2025-10-21 12:00:00,Phone,Portugal,Cancellation,host cancellation,Urgent,Escalated,2,10.29,4.2,Tier 2,0,Ticket about host cancellation. Customer contacted via Phone in Portugal. Priority urgent. Suggested root cause: host cancellation. Recommended action: expedite specialist review.
TCK-101046,2026-03-24 04:00:00,Chat,Brazil,Check-in Problem,late check-in,Medium,Resolved,19,8.09,3.5,Host Support,0,Ticket about late check-in. Customer contacted via Chat in Brazil. Priority medium. Suggested root cause: late check-in. Recommended action: standard troubleshooting.
TCK-101047,2025-11-11 23:00:00,Phone,Portugal,Refund Request,refund denied,Medium,Resolved,11,17.41,4.1,Payments Desk,1,Ticket about refund denied. Customer contacted via Phone in Portugal. Priority medium. Suggested root cause: refund denied. Recommended action: standard troubleshooting.
TCK-101048,2026-01-25 22:00:00,WhatsApp,Spain,Account Access,2fa issue,Medium,Open,16,3.78,3.8,Payments Desk,0,Ticket about 2fa issue. Customer contacted via WhatsApp in Spain. Priority medium. Suggested root cause: 2fa issue. Recommended action: standard troubleshooting.
TCK-101049,2025-12-11 21:00:00,Phone,US,Cancellation,policy dispute,Urgent,Resolved,8,8.03,3.7,Tier 1,0,Ticket about policy dispute. Customer contacted via Phone in US. Priority urgent. Suggested root cause: policy dispute. Recommended action: expedite specialist review.
TCK-101050,2026-03-12 15:00:00,Chat,Portugal,Booking Issue,duplicate booking,Medium,Pending,14,8.76,3.6,Host Support,0,Ticket about duplicate booking. Customer contacted via Chat in Portugal. Priority medium. Suggested root cause: duplicate booking. Recommended action: standard troubleshooting.
TCK-101051,2026-02-12 01:00:00,Email,Brazil,Payment & Card,card declined,Low,Escalated,204,16.69,1.1,Host Support,1,Ticket about card declined. Customer contacted via Email in Brazil. Priority low. Suggested root cause: card declined. Recommended action: standard troubleshooting.
TCK-101052,2025-11-12 03:00:00,Phone,Portugal,Check-in Problem,access code not working,Low,Resolved,11,5.22,3.1,Tier 1,0,Ticket about access code not working. Customer contacted via Phone in Portugal. Priority low. Suggested root cause: access code not working. Recommended action: standard troubleshooting.
TCK-101053,2025-11-12 14:00:00,Chat,Portugal,Cancellation,host cancellation,Low,Pending,16,12.74,5.0,Payments Desk,1,Ticket about host cancellation. Customer contacted via Chat in Portugal. Priority low. Suggested root cause: host cancellation. Recommended action: standard troubleshooting.
TCK-101054,2026-01-31 03:00:00,Phone,Mexico,Refund Request,refund delay,Medium,Resolved,10,16.67,3.8,Payments Desk,1,Ticket about refund delay. Customer contacted via Phone in Mexico. Priority medium. Suggested root cause: refund delay. Recommended action: standard troubleshooting.
TCK-101055,2025-10-13 13:00:00,Chat,US,Check-in Problem,access code not working,Medium,Pending,15,4.47,3.4,Host Support,0,Ticket about access code not working. Customer contacted via Chat in US. Priority medium. Suggested root cause: access code not working. Recommended action: standard troubleshooting.
TCK-101056,2025-11-07 20:00:00,WhatsApp,Mexico,Check-in Problem,host unavailable,Medium,Resolved,19,5.14,4.3,Guest Support,0,Ticket about host unavailable. Customer contacted via WhatsApp in Mexico. Priority medium. Suggested root cause: host unavailable. Recommended action: standard troubleshooting.
TCK-101057,2025-11-29 21:00:00,Chat,US,Booking Issue,pricing mismatch,Low,Open,22,10.33,3.5,Tier 2,0,Ticket about pricing mismatch. Customer contacted via Chat in US. Priority low. Suggested root cause: pricing mismatch. Recommended action: standard troubleshooting.
TCK-101058,2026-03-28 13:00:00,Chat,US,Account Access,2fa issue,Urgent,Resolved,15,0.5,4.7,Guest Support,0,Ticket about 2fa issue. Customer contacted via Chat in US. Priority urgent. Suggested root cause: 2fa issue. Recommended action: expedite specialist review.
TCK-101059,2025-12-26 07:00:00,WhatsApp,US,Account Access,account locked,Urgent,Resolved,15,1.14,3.2,Tier 1,0,Ticket about account locked. Customer contacted via WhatsApp in US. Priority urgent. Suggested root cause: account locked. Recommended action: expedite specialist review.
TCK-101060,2026-01-19 06:00:00,Phone,US,Cancellation,host cancellation,High,Resolved,7,10.65,4.6,Payments Desk,0,Ticket about host cancellation. Customer contacted via Phone in US. Priority high. Suggested root cause: host cancellation. Recommended action: expedite specialist review.
TCK-101061,2026-03-26 13:00:00,Chat,US,Booking Issue,pricing mismatch,Medium,Resolved,22,10.15,3.4,Host Support,0,Ticket about pricing mismatch. Customer contacted via Chat in US. Priority medium. Suggested root cause: pricing mismatch. Recommended action: standard troubleshooting.
TCK-101062,2026-01-16 22:00:00,Chat,Spain,Booking Issue,payment failure,Low,Pending,21,9.53,5.0,Tier 1,0,Ticket about payment failure. Customer contacted via Chat in Spain. Priority low. Suggested root cause: payment failure. Recommended action: standard troubleshooting.
TCK-101063,2025-12-17 00:00:00,Email,Mexico,Account Access,2fa issue,Medium,Resolved,98,5.97,4.8,Tier 1,1,Ticket about 2fa issue. Customer contacted via Email in Mexico. Priority medium. Suggested root cause: 2fa issue. Recommended action: standard troubleshooting.
TCK-101064,2025-11-03 00:00:00,WhatsApp,US,Booking Issue,payment failure,Medium,Pending,51,8.1,4.7,Payments Desk,0,Ticket about payment failure. Customer contacted via WhatsApp in US. Priority medium. Suggested root cause: payment failure. Recommended action: standard troubleshooting.
TCK-101065,2025-12-25 11:00:00,WhatsApp,Mexico,Refund Request,refund delay,Urgent,Escalated,44,11.24,3.1,Payments Desk,0,Ticket about refund delay. Customer contacted via WhatsApp in Mexico. Priority urgent. Suggested root cause: refund delay. Recommended action: expedite specialist review.
TCK-101066,2026-03-27 09:00:00,WhatsApp,US,Refund Request,refund delay,Medium,Pending,18,19.57,2.2,Tier 1,1,Ticket about refund delay. Customer contacted via WhatsApp in US. Priority medium. Suggested root cause: refund delay. Recommended action: standard troubleshooting.
TCK-101067,2025-10-21 17:00:00,Phone,US,Booking Issue,payment failure,High,Resolved,7,8.61,4.3,Host Support,0,Ticket about payment failure. Customer contacted via Phone in US. Priority high. Suggested root cause: payment failure. Recommended action: expedite specialist review.
TCK-101068,2025-10-19 16:00:00,WhatsApp,US,Check-in Problem,host unavailable,Low,Resolved,47,7.99,5.0,Tier 1,0,Ticket about host unavailable. Customer contacted via WhatsApp in US. Priority low. Suggested root cause: host unavailable. Recommended action: standard troubleshooting.
